"X","date","store_nbr","item_nbr","units","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","perciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","RA","FZ","FG","BR","UP","MI","SN","HZ","VC","TS","DZ","BL","BC","DU","SQ","PL","FU","GR","GS","SG","PR","FG2"
2806972,"2013-08-22",37,5,27,84,60,72,0,56,60,0,7,0,0,0,0.33,24.42,30.07,1.8,19,6.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2807012,"2013-08-22",37,45,24,84,60,72,0,56,60,0,7,0,0,0,0.33,24.42,30.07,1.8,19,6.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2807020,"2013-08-22",37,53,1,84,60,72,0,56,60,0,7,0,0,0,0.33,24.42,30.07,1.8,19,6.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2807071,"2013-08-22",37,104,1,84,60,72,0,56,60,0,7,0,0,0,0.33,24.42,30.07,1.8,19,6.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2807072,"2013-08-22",37,105,3,84,60,72,0,56,60,0,7,0,0,0,0.33,24.42,30.07,1.8,19,6.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2811745,"2013-08-23",37,5,45,87,60,74,0,52,59,0,9,0,0,0,0.02,24.29,29.93,4.1,22,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811785,"2013-08-23",37,45,41,87,60,74,0,52,59,0,9,0,0,0,0.02,24.29,29.93,4.1,22,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816518,"2013-08-24",37,5,58,87,56,72,0,51,59,0,7,0,0,0,0.24,24.32,29.93,3.1,27,6.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2816558,"2013-08-24",37,45,65,87,56,72,0,51,59,0,7,0,0,0,0.24,24.32,29.93,3.1,27,6.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2816617,"2013-08-24",37,104,16,87,56,72,0,51,59,0,7,0,0,0,0.24,24.32,29.93,3.1,27,6.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2816618,"2013-08-24",37,105,4,87,56,72,0,51,59,0,7,0,0,0,0.24,24.32,29.93,3.1,27,6.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2821291,"2013-08-25",37,5,50,88,60,74,0,53,61,0,9,0,0,0,0,24.37,29.99,3.8,22,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821331,"2013-08-25",37,45,96,88,60,74,0,53,61,0,9,0,0,0,0,24.37,29.99,3.8,22,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826175,"2013-08-26",37,5,18,91,61,76,0,52,61,0,11,0,0,0,0,24.38,29.98,0.8,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826215,"2013-08-26",37,45,51,91,61,76,0,52,61,0,11,0,0,0,0,24.38,29.98,0.8,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826274,"2013-08-26",37,104,5,91,61,76,0,52,61,0,11,0,0,0,0,24.38,29.98,0.8,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826275,"2013-08-26",37,105,2,91,61,76,0,52,61,0,11,0,0,0,0,24.38,29.98,0.8,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831059,"2013-08-27",37,5,13,89,61,75,0,52,61,0,10,0,0,0,0,24.36,29.96,3,16,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831099,"2013-08-27",37,45,44,89,61,75,0,52,61,0,10,0,0,0,0,24.36,29.96,3,16,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835943,"2013-08-28",37,5,12,91,59,75,0,48,59,0,10,0,0,0,0,24.36,29.95,1.1,26,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835983,"2013-08-28",37,45,51,91,59,75,0,48,59,0,10,0,0,0,0,24.36,29.95,1.1,26,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836042,"2013-08-28",37,104,2,91,59,75,0,48,59,0,10,0,0,0,0,24.36,29.95,1.1,26,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840605,"2013-08-29",37,5,24,93,60,77,0,46,59,0,12,0,0,0,0,24.4,30,2.8,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840645,"2013-08-29",37,45,43,93,60,77,0,46,59,0,12,0,0,0,0,24.4,30,2.8,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840704,"2013-08-29",37,104,1,93,60,77,0,46,59,0,12,0,0,0,0,24.4,30,2.8,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840705,"2013-08-29",37,105,3,93,60,77,0,46,59,0,12,0,0,0,0,24.4,30,2.8,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845267,"2013-08-30",37,5,25,92,64,78,0,50,60,0,13,0,0,0,0,24.4,30,4,22,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2845307,"2013-08-30",37,45,66,92,64,78,0,50,60,0,13,0,0,0,0,24.4,30,4,22,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2845366,"2013-08-30",37,104,9,92,64,78,0,50,60,0,13,0,0,0,0,24.4,30,4,22,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2845367,"2013-08-30",37,105,4,92,64,78,0,50,60,0,13,0,0,0,0,24.4,30,4,22,6.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2849929,"2013-08-31",37,5,28,89,63,76,0,48,59,0,11,0,0,0,0,24.34,29.94,4.1,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849969,"2013-08-31",37,45,60,89,63,76,0,48,59,0,11,0,0,0,0,24.34,29.94,4.1,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849977,"2013-08-31",37,53,1,89,63,76,0,48,59,0,11,0,0,0,0,24.34,29.94,4.1,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850028,"2013-08-31",37,104,7,89,63,76,0,48,59,0,11,0,0,0,0,24.34,29.94,4.1,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850029,"2013-08-31",37,105,3,89,63,76,0,48,59,0,11,0,0,0,0,24.34,29.94,4.1,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854480,"2013-09-01",37,5,38,78,62,70,0,54,60,0,5,0,0,0,0,24.4,30.04,0.9,22,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854520,"2013-09-01",37,45,52,78,62,70,0,54,60,0,5,0,0,0,0,24.4,30.04,0.9,22,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854579,"2013-09-01",37,104,3,78,62,70,0,54,60,0,5,0,0,0,0,24.4,30.04,0.9,22,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854580,"2013-09-01",37,105,2,78,62,70,0,54,60,0,5,0,0,0,0,24.4,30.04,0.9,22,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859031,"2013-09-02",37,5,63,90,57,74,0,51,60,0,9,0,0,0,0,24.34,29.97,3.3,19,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859071,"2013-09-02",37,45,83,90,57,74,0,51,60,0,9,0,0,0,0,24.34,29.97,3.3,19,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859130,"2013-09-02",37,104,1,90,57,74,0,51,60,0,9,0,0,0,0,24.34,29.97,3.3,19,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859131,"2013-09-02",37,105,1,90,57,74,0,51,60,0,9,0,0,0,0,24.34,29.97,3.3,19,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863582,"2013-09-03",37,5,38,93,67,80,0,49,60,0,15,0,0,0,0.02,24.36,29.94,3.5,21,7.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2863622,"2013-09-03",37,45,50,93,67,80,0,49,60,0,15,0,0,0,0.02,24.36,29.94,3.5,21,7.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2863681,"2013-09-03",37,104,3,93,67,80,0,49,60,0,15,0,0,0,0.02,24.36,29.94,3.5,21,7.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2868133,"2013-09-04",37,5,18,90,67,79,0,50,60,0,14,0,0,0,0,24.42,30.02,4.3,22,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2868173,"2013-09-04",37,45,30,90,67,79,0,50,60,0,14,0,0,0,0,24.42,30.02,4.3,22,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2868232,"2013-09-04",37,104,3,90,67,79,0,50,60,0,14,0,0,0,0,24.42,30.02,4.3,22,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2868233,"2013-09-04",37,105,2,90,67,79,0,50,60,0,14,0,0,0,0,24.42,30.02,4.3,22,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2872906,"2013-09-05",37,5,17,92,64,78,0,46,59,0,13,0,0,0,0,24.41,30.02,3,18,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2872946,"2013-09-05",37,45,32,92,64,78,0,46,59,0,13,0,0,0,0,24.41,30.02,3,18,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2877679,"2013-09-06",37,5,24,95,63,79,0,43,57,0,14,0,0,0,0,24.37,29.97,0.6,16,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877719,"2013-09-06",37,45,46,95,63,79,0,43,57,0,14,0,0,0,0,24.37,29.97,0.6,16,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877778,"2013-09-06",37,104,4,95,63,79,0,43,57,0,14,0,0,0,0,24.37,29.97,0.6,16,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877779,"2013-09-06",37,105,1,95,63,79,0,43,57,0,14,0,0,0,0,24.37,29.97,0.6,16,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916529,"2013-09-16",37,5,27,73,48,61,0,52,55,4,0,0,0,0,0.01,24.36,30.09,3.8,18,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916569,"2013-09-16",37,45,50,73,48,61,0,52,55,4,0,0,0,0,0.01,24.36,30.09,3.8,18,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919526,"2013-09-17",37,5,69,80,51,66,0,45,55,0,1,0,0,0,0,24.21,29.85,4.9,17,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919566,"2013-09-17",37,45,20,80,51,66,0,45,55,0,1,0,0,0,0,24.21,29.85,4.9,17,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919626,"2013-09-17",37,105,1,80,51,66,0,45,55,0,1,0,0,0,0,24.21,29.85,4.9,17,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922412,"2013-09-18",37,5,38,81,57,69,0,44,54,0,4,0,0,0,0,24.15,29.73,8.5,22,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922452,"2013-09-18",37,45,29,81,57,69,0,44,54,0,4,0,0,0,0,24.15,29.73,8.5,22,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922460,"2013-09-18",37,53,1,81,57,69,0,44,54,0,4,0,0,0,0,24.15,29.73,8.5,22,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922511,"2013-09-18",37,104,3,81,57,69,0,44,54,0,4,0,0,0,0,24.15,29.73,8.5,22,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922512,"2013-09-18",37,105,1,81,57,69,0,44,54,0,4,0,0,0,0,24.15,29.73,8.5,22,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925298,"2013-09-19",37,5,13,63,48,56,0,41,48,9,0,0,0,0,0,24.34,30.02,2.2,5,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925338,"2013-09-19",37,45,28,63,48,56,0,41,48,9,0,0,0,0,0,24.34,30.02,2.2,5,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925397,"2013-09-19",37,104,1,63,48,56,0,41,48,9,0,0,0,0,0,24.34,30.02,2.2,5,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925398,"2013-09-19",37,105,1,63,48,56,0,41,48,9,0,0,0,0,0,24.34,30.02,2.2,5,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928184,"2013-09-20",37,5,16,72,51,0,0,44,51,0,0,0,0,0,0,0,0,2.4,17,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928224,"2013-09-20",37,45,45,72,51,0,0,44,51,0,0,0,0,0,0,0,0,2.4,17,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928232,"2013-09-20",37,53,1,72,51,0,0,44,51,0,0,0,0,0,0,0,0,2.4,17,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928283,"2013-09-20",37,104,3,72,51,0,0,44,51,0,0,0,0,0,0,0,0,2.4,17,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928284,"2013-09-20",37,105,1,72,51,0,0,44,51,0,0,0,0,0,0,0,0,2.4,17,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930959,"2013-09-21",37,5,11,80,47,64,0,42,52,1,0,0,0,0,0,24.18,29.81,5.4,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930969,"2013-09-21",37,15,1,80,47,64,0,42,52,1,0,0,0,0,0,24.18,29.81,5.4,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930999,"2013-09-21",37,45,69,80,47,64,0,42,52,1,0,0,0,0,0,24.18,29.81,5.4,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931007,"2013-09-21",37,53,1,80,47,64,0,42,52,1,0,0,0,0,0,24.18,29.81,5.4,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931058,"2013-09-21",37,104,2,80,47,64,0,42,52,1,0,0,0,0,0,24.18,29.81,5.4,15,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934178,"2013-09-22",37,5,120,77,51,64,0,44,52,1,0,0,0,0,0.38,24,29.59,8,22,9.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2934188,"2013-09-22",37,15,1,77,51,64,0,44,52,1,0,0,0,0,0.38,24,29.59,8,22,9.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2934218,"2013-09-22",37,45,85,77,51,64,0,44,52,1,0,0,0,0,0.38,24,29.59,8,22,9.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2934226,"2013-09-22",37,53,1,77,51,64,0,44,52,1,0,0,0,0,0.38,24,29.59,8,22,9.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2934277,"2013-09-22",37,104,7,77,51,64,0,44,52,1,0,0,0,0,0.38,24,29.59,8,22,9.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2934278,"2013-09-22",37,105,2,77,51,64,0,44,52,1,0,0,0,0,0.38,24,29.59,8,22,9.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2938285,"2013-09-23",37,5,26,64,44,54,0,37,46,11,0,0,0,0,0.85,24.06,29.73,11.8,31,13.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938318,"2013-09-23",37,38,1,64,44,54,0,37,46,11,0,0,0,0,0.85,24.06,29.73,11.8,31,13.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938325,"2013-09-23",37,45,34,64,44,54,0,37,46,11,0,0,0,0,0.85,24.06,29.73,11.8,31,13.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938333,"2013-09-23",37,53,2,64,44,54,0,37,46,11,0,0,0,0,0.85,24.06,29.73,11.8,31,13.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938384,"2013-09-23",37,104,1,64,44,54,0,37,46,11,0,0,0,0,0.85,24.06,29.73,11.8,31,13.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942947,"2013-09-24",37,5,22,72,40,56,0,34,46,9,0,0,0,0,0,24.23,29.93,7.2,17,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942980,"2013-09-24",37,38,3,72,40,56,0,34,46,9,0,0,0,0,0,24.23,29.93,7.2,17,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942987,"2013-09-24",37,45,36,72,40,56,0,34,46,9,0,0,0,0,0,24.23,29.93,7.2,17,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945944,"2013-09-25",37,5,13,79,50,65,0,31,48,0,0,0,0,0,0,23.94,29.53,14.8,19,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945977,"2013-09-25",37,38,2,79,50,65,0,31,48,0,0,0,0,0,0,23.94,29.53,14.8,19,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945984,"2013-09-25",37,45,43,79,50,65,0,31,48,0,0,0,0,0,0,23.94,29.53,14.8,19,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946043,"2013-09-25",37,104,1,79,50,65,0,31,48,0,0,0,0,0,0,23.94,29.53,14.8,19,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946044,"2013-09-25",37,105,2,79,50,65,0,31,48,0,0,0,0,0,0,23.94,29.53,14.8,19,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948719,"2013-09-26",37,5,41,70,45,58,0,43,49,7,0,0,0,0,0,24.02,29.63,3.3,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948752,"2013-09-26",37,38,5,70,45,58,0,43,49,7,0,0,0,0,0,24.02,29.63,3.3,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948759,"2013-09-26",37,45,34,70,45,58,0,43,49,7,0,0,0,0,0,24.02,29.63,3.3,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948818,"2013-09-26",37,104,1,70,45,58,0,43,49,7,0,0,0,0,0,24.02,29.63,3.3,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948819,"2013-09-26",37,105,1,70,45,58,0,43,49,7,0,0,0,0,0,24.02,29.63,3.3,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951494,"2013-09-27",37,5,19,51,37,44,0,43,44,21,0,0,0,0,0.25,24.11,29.81,3.9,1,5.4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2951504,"2013-09-27",37,15,2,51,37,44,0,43,44,21,0,0,0,0,0.25,24.11,29.81,3.9,1,5.4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2951527,"2013-09-27",37,38,4,51,37,44,0,43,44,21,0,0,0,0,0.25,24.11,29.81,3.9,1,5.4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2951534,"2013-09-27",37,45,46,51,37,44,0,43,44,21,0,0,0,0,0.25,24.11,29.81,3.9,1,5.4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2951593,"2013-09-27",37,104,4,51,37,44,0,43,44,21,0,0,0,0,0.25,24.11,29.81,3.9,1,5.4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2954380,"2013-09-28",37,5,35,66,31,49,0,28,40,16,0,0,0,0,0,24.31,30.09,2.7,18,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954390,"2013-09-28",37,15,2,66,31,49,0,28,40,16,0,0,0,0,0,24.31,30.09,2.7,18,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954420,"2013-09-28",37,45,64,66,31,49,0,28,40,16,0,0,0,0,0,24.31,30.09,2.7,18,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954428,"2013-09-28",37,53,1,66,31,49,0,28,40,16,0,0,0,0,0,24.31,30.09,2.7,18,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957377,"2013-09-29",37,5,62,76,40,58,0,29,44,7,0,0,0,0,0,24.23,29.92,2.1,19,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957387,"2013-09-29",37,15,1,76,40,58,0,29,44,7,0,0,0,0,0,24.23,29.92,2.1,19,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957410,"2013-09-29",37,38,3,76,40,58,0,29,44,7,0,0,0,0,0,24.23,29.92,2.1,19,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957417,"2013-09-29",37,45,57,76,40,58,0,29,44,7,0,0,0,0,0,24.23,29.92,2.1,19,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957476,"2013-09-29",37,104,1,76,40,58,0,29,44,7,0,0,0,0,0,24.23,29.92,2.1,19,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957477,"2013-09-29",37,105,1,76,40,58,0,29,44,7,0,0,0,0,0,24.23,29.92,2.1,19,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960374,"2013-09-30",37,5,24,80,51,66,0,36,50,0,1,0,0,0,0,24.14,29.76,2.1,20,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960407,"2013-09-30",37,38,6,80,51,66,0,36,50,0,1,0,0,0,0,24.14,29.76,2.1,20,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960414,"2013-09-30",37,45,41,80,51,66,0,36,50,0,1,0,0,0,0,24.14,29.76,2.1,20,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963371,"2013-10-01",37,5,37,75,43,59,0,37,47,6,0,0,0,0,0,24.24,29.89,5.7,16,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963381,"2013-10-01",37,15,2,75,43,59,0,37,47,6,0,0,0,0,0,24.24,29.89,5.7,16,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963404,"2013-10-01",37,38,1,75,43,59,0,37,47,6,0,0,0,0,0,24.24,29.89,5.7,16,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963411,"2013-10-01",37,45,43,75,43,59,0,37,47,6,0,0,0,0,0,24.24,29.89,5.7,16,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967700,"2013-10-02",37,5,22,73,42,58,0,38,48,7,0,0,0,0,0,24.18,29.85,3.6,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967733,"2013-10-02",37,38,3,73,42,58,0,38,48,7,0,0,0,0,0,24.18,29.85,3.6,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967740,"2013-10-02",37,45,43,73,42,58,0,38,48,7,0,0,0,0,0,24.18,29.85,3.6,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967748,"2013-10-02",37,53,1,73,42,58,0,38,48,7,0,0,0,0,0,24.18,29.85,3.6,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972251,"2013-10-03",37,5,66,65,39,52,0,42,46,13,0,0,0,0,0,24.05,29.74,4.6,4,5.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2972261,"2013-10-03",37,15,4,65,39,52,0,42,46,13,0,0,0,0,0,24.05,29.74,4.6,4,5.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2972284,"2013-10-03",37,38,1,65,39,52,0,42,46,13,0,0,0,0,0,24.05,29.74,4.6,4,5.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
